CELL_ID,IS_SHADED,TABLE_CELL_COMBINATION_ID,TABLE_ID,SYSTEM_DATA_CODE,NAME
3174917_REF,,432357_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174917_REF
3174918_REF,,432523_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174918_REF
3174919_REF,,432518_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174919_REF
3174920_REF,,432454_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174920_REF
3174921_REF,,432449_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174921_REF
3174922_REF,,432661_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174922_REF
3174923_REF,,432433_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174923_REF
3174924_REF,,432420_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174924_REF
3174925_REF,,432572_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174925_REF
3174926_REF,,432559_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174926_REF
3174927_REF,,432503_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174927_REF
3174928_REF,,432490_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174928_REF
3174929_REF,,431021_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174929_REF
3174930_REF,,153637_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174930_REF
3174931_REF,,153629_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174931_REF
3174932_REF,,153658_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174932_REF
3174933_REF,,429643_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174933_REF
3174934_REF,,429620_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174934_REF
3174935_REF,,429608_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174935_REF
3174936_REF,,432644_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174936_REF
3174937_REF,,432359_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174937_REF
3174938_REF,,432537_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174938_REF
3174939_REF,,432525_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174939_REF
3174940_REF,,432468_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174940_REF
3174941_REF,,432456_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174941_REF
3174942_REF,,432656_REF,FINREP_REF_F_23_04_REF_FINREP 2_9,,3174942_REF
